customer_id,customer_hk,full_name,gender,birth_date,age,age_group,country,city,customer_segment,loyalty_tier,signup_date,days_since_signup,preferred_channel,total_bookings,flown_bookings,no_show_count,changed_count,distinct_routes_flown,first_booking_date,last_booking_date,preferred_booking_channel,preferred_fare_class,avg_lead_time_days,total_ltv_usd,total_ticket_revenue,total_ancillary_revenue,avg_ticket_price_usd,avg_ancillary_usd,no_show_rate,ancillary_attach_rate,is_repeat_customer,days_since_last_booking,total_points_earned,total_points_redeemed,loyalty_balance,tier_upgrades,tier_downgrades,points_expiry_events,last_loyalty_event_date,loyalty_redemption_rate,avg_sentiment_score,avg_flight_rating,sentiment_signal_count,frequency_label,value_label,recency_label,_vault_snapshot_date,_obt_loaded_at
CUST0147,06bdda6af1f4d8a3b6a95662e8944471eb2de45565d693fd3746f40e4d7a799f,Fatou Sow,F,1995-06-26,30,25-34,Nigeria,Lagos,Standard,Explorer,2023-09-17,472,Corporate Desk,50,39,3,0,12,2024-11-04,2025-01-29,Corporate Desk,ECONOMY,31.14,15514.109999999997,14362.109999999997,1152.0,287.2421999999999,23.04,0.06,0.88,1,336,0,0,0,0,0,0,,,-0.7551875,3.142857142857143,25,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0148,90b31f09d8e2b504d22a08e5c94ad11e4d8ee651c6793a4656f066aff0109ee4,Mariam Kone,F,1982-06-08,43,35-44,Benin,Cotonou,Standard,Explorer,2024-09-30,93,Web,35,25,1,2,12,2024-11-10,2025-01-21,Mobile App,ECONOMY,34.08571428571429,11330.04,10472.039999999999,858.0,299.2011428571428,24.514285714285716,0.0286,0.8857,1,344,0,0,0,0,0,0,,,-0.6,3.0,13,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0149,abfb1eb3fd28be58880a32554dcdb4e7862e80e1d4e8e87345b4398c0a0dea3b,Jean Diallo,M,1989-01-03,36,35-44,Benin,Cotonou,Business,None,2023-12-20,378,Web,39,30,1,0,12,2024-11-05,2025-01-27,Web,ECONOMY,33.282051282051285,15147.349999999999,14415.35,732.0,369.624358974359,18.76923076923077,0.0256,0.7692,1,338,0,0,0,0,0,0,,,-0.5,3.2,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0150,2d6dc2746e09739f080a4e25f620ad7048e9e4d46e2a82d34cf4f45bfa1e7470,Awa Kouassi,F,1983-05-20,42,35-44,Benin,Cotonou,Standard,Gold,2023-07-10,541,Corporate Desk,39,34,0,1,11,2024-11-09,2025-01-20,Travel Agency,ECONOMY,30.025641025641026,17691.66,16857.660000000003,834.0,432.2476923076924,21.384615384615383,0.0,0.8974,1,345,0,0,0,0,0,0,,,-0.42857142857142855,3.1875,20,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0151,cf94e3352f58934664b11b5f2afad4ee5b864912e719a35432d212349e0f7b6e,Mariam Kouassi,M,1999-03-20,26,25-34,Senegal,Dakar,Business,Gold,2024-10-13,80,Travel Agency,27,22,1,1,10,2024-11-06,2025-01-23,Mobile App,ECONOMY,28.296296296296298,10690.690000000002,10084.69,606.0,373.50703703703704,22.444444444444443,0.037,0.963,1,342,0,0,0,0,0,0,,,-0.8888888888888888,2.0,9,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0152,846c61738770e2e42d8b80ac4bce86193da1e7e5957b03abb64aea9610f07aeb,Nadia Kouassi,F,1993-11-04,32,25-34,Ghana,Accra,Standard,None,2023-05-23,589,Corporate Desk,52,44,3,0,11,2024-11-08,2025-01-22,Travel Agency,ECONOMY,29.807692307692307,17352.64,16134.64,1218.0,310.28153846153845,23.423076923076923,0.0577,0.8462,1,343,0,0,0,0,0,0,,,-0.6222,3.3333333333333335,24,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0153,a1c942dbad0761a914fb30591f71e461bf1224e431bf04244ffd6df4e9392a57,Bintou Konan,M,1994-03-23,31,25-34,Nigeria,Lagos,Standard,None,2024-09-05,118,Web,38,29,1,0,11,2024-11-10,2025-01-23,Mobile App,ECONOMY,31.44736842105263,12869.39,12071.39,798.0,317.66815789473685,21.0,0.0263,0.8947,1,342,0,0,0,0,0,0,,,-0.16666666666666666,3.5714285714285716,13,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0154,1ce667464583f815ea81fb0b6183f181605931bf9a0c49fd9876b2c7d5d3389f,Jean Kone,M,1983-08-12,42,35-44,Ghana,Accra,Standard,Gold,2023-03-19,654,Mobile App,34,28,3,0,11,2024-11-11,2025-01-20,Web,ECONOMY,32.8235294117647,13344.16,12648.16,696.0,372.00470588235294,20.470588235294116,0.0882,0.7941,1,345,0,0,0,0,0,0,,,-0.45454545454545453,4.0,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0155,fdd14578988b81b7333aa6c356561309d710312bb35072cc50cef6e0c25ab2e5,Jean Konan,F,1967-11-24,58,55+,Benin,Cotonou,Business,None,2024-05-10,236,Corporate Desk,31,25,0,1,11,2024-11-04,2025-01-08,Web,ECONOMY,34.83870967741935,11580.499999999998,10938.500000000002,642.0,352.8548387096775,20.70967741935484,0.0,0.871,1,357,0,0,0,0,0,0,,,-0.14285714285714285,4.5,8,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0156,895c2a36ee1f18372b888162e8ad07f0e3bcee2b9ece1aadbbddd0dc93bbbfc9,Awa Kouassi,M,1973-06-04,52,45-54,Ghana,Accra,Standard,Silver,2024-07-21,164,Mobile App,43,31,5,1,11,2024-11-11,2025-01-22,Corporate Desk,ECONOMY,30.162790697674417,18422.03,17474.030000000002,948.0,406.3727906976745,22.046511627906977,0.1163,0.8372,1,343,0,0,0,0,0,0,,,-0.5555555555555556,5.0,10,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0157,289d189184b72625086b61c68ded581d3099c5663184d1b8682a2464643b6c62,Amadou Amani,M,1981-09-02,44,35-44,Senegal,Dakar,Standard,Silver,2024-02-18,318,Travel Agency,44,33,2,1,12,2024-11-03,2025-01-25,Corporate Desk,ECONOMY,35.47727272727273,17010.560000000005,15990.560000000001,1020.0,363.4218181818182,23.181818181818183,0.0455,0.8182,1,340,0,0,0,0,0,0,,,-0.625,3.3333333333333335,22,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0158,a4774b377a52d3cc96f1a7e9d59d22ffdf7a643a2c0abc1e578b21c450969205,Fatou Sow,M,1978-11-16,47,45-54,France,Paris,Standard,None,2023-11-03,425,Mobile App,47,33,1,1,12,2024-11-07,2025-01-22,Travel Agency,ECONOMY,29.80851063829787,13489.370000000003,12493.370000000003,996.0,265.8163829787235,21.19148936170213,0.0213,0.8723,1,343,0,0,0,0,0,0,,,-0.4583125,3.5,23,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0159,4649889888b2d274d507c34fb3c592a8c04932e31c0ae191b36f17b3ddc7d89b,Aminata Traore,F,1990-12-18,35,35-44,France,Paris,Standard,None,2023-11-04,424,Web,45,34,4,2,12,2024-11-06,2025-01-19,Travel Agency,ECONOMY,27.444444444444443,15529.58,14539.58,990.0,323.1017777777778,22.0,0.0889,0.8444,1,346,0,0,0,0,0,0,,,-0.875,3.5,21,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0160,0fe6ad564c83d873edcde5eb1a05d2fe2046e8b283b35f88c5caa596958397fa,Awa Kouassi,M,1968-09-18,57,55+,Côte d'Ivoire,Yamoussoukro,Standard,None,2024-11-20,42,Web,41,29,1,2,12,2024-11-08,2025-01-26,Corporate Desk,ECONOMY,29.975609756097562,15006.59,14304.59,702.0,348.8924390243902,17.121951219512194,0.0244,0.7317,1,339,0,0,0,0,0,0,,,-0.6875,3.9175,22,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0161,62d60cda008ab070ccffc13dbc8e2e25090fa895b945da9989dd19d285052586,Awa Kone,F,1971-11-06,54,45-54,Ghana,Accra,Standard,None,2024-11-02,60,Web,33,22,1,1,11,2024-11-16,2025-01-24,Web,ECONOMY,27.303030303030305,10126.480000000001,9268.480000000001,858.0,280.86303030303037,26.0,0.0303,0.9697,1,341,0,0,0,0,0,0,,,-0.7777777777777778,3.3333333333333335,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0162,ab782bf8782591bb9fb8ad031c7dfc2900e17188f47fb122ad4d5df5978ec06d,Mariam Mensah,M,1984-03-14,41,35-44,Senegal,Dakar,Standard,Explorer,2024-10-19,74,Web,39,30,1,2,12,2024-11-20,2025-01-23,Mobile App,ECONOMY,24.102564102564102,15398.63,14582.63,816.0,373.91358974358974,20.923076923076923,0.0256,0.8718,1,342,0,0,0,0,0,0,,,-0.6071428571428571,3.6,22,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0163,deaf533376a01ebbb1c68c3dc4c73160116ac155bdcfd762cfe3aaaa81053b18,Didier Sow,F,1972-07-19,53,45-54,Nigeria,Lagos,Standard,None,2024-02-01,335,Mobile App,33,26,0,2,9,2024-11-03,2025-01-24,Mobile App,ECONOMY,36.57575757575758,12206.52,11402.52,804.0,345.5309090909091,24.363636363636363,0.0,0.9091,1,341,0,0,0,0,0,0,,,-0.6,3.375,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0164,7e63c4cd649ae31a8b5f362818007f54e7e92234458297875e0bec40945b53c2,Amadou Sow,F,1970-11-16,55,55+,Nigeria,Lagos,Business,Explorer,2024-03-13,294,Web,38,31,2,1,12,2024-11-11,2025-01-22,Corporate Desk,ECONOMY,31.18421052631579,16368.2,15600.199999999999,768.0,410.5315789473684,20.210526315789473,0.0526,0.8421,1,343,0,0,0,0,0,0,,,-0.5714285714285714,2.6666666666666665,8,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0165,6a3e7a6ef562e03a41a0df0eb131e14e6560f33392cb92b0a83f19156ec63ec7,Aminata Traore,F,1978-02-05,47,45-54,Côte d'Ivoire,Bouaké,Budget,Silver,2023-09-06,483,Corporate Desk,53,44,0,1,12,2024-11-06,2025-01-16,Mobile App,ECONOMY,34.264150943396224,18958.97,18058.97,900.0,340.73528301886796,16.9811320754717,0.0,0.7358,1,349,0,0,0,0,0,0,,,-0.7666666666666667,2.8,18,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0166,d2655c3f52cbc5ef7abf39c317b17e5af5002d458c325ac7d2ddc6dab89f85af,Serge Diallo,F,1988-12-23,37,35-44,Benin,Cotonou,Business,None,2024-10-05,88,Corporate Desk,30,27,1,0,11,2024-11-14,2025-01-25,Mobile App,ECONOMY,30.9,9399.51,8853.51,546.0,295.117,18.2,0.0333,0.7333,1,340,0,0,0,0,0,0,,,-0.9166666666666666,3.0,14,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0167,f11b1508c97e1c40036f877869111382bd3f9661d20c095d4b80d207a20aa0ae,Aminata Mensah,F,1967-01-02,58,55+,Nigeria,Lagos,Business,Silver,2024-09-25,98,Web,45,33,1,1,12,2024-11-16,2025-01-18,Mobile App,ECONOMY,29.6,18842.87,17942.87,900.0,398.7304444444444,20.0,0.0222,0.8444,1,347,0,0,0,0,0,0,,,-0.625,3.3,18,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0168,1a56935d8d423acf0155132cddb13d287238ac07a577630576e1a727aa39560b,Fatou Mensah,F,1996-10-02,29,25-34,Nigeria,Lagos,Standard,Explorer,2024-03-25,282,Corporate Desk,45,32,0,2,11,2024-11-04,2025-01-26,Mobile App,ECONOMY,35.71111111111111,23119.1,22339.1,780.0,496.4244444444444,17.333333333333332,0.0,0.7778,1,339,0,0,0,0,0,0,,,-0.6153846153846154,2.75,17,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0169,ceb3bab3625a4581746cc5d2218d02cb72dc6d6303298ea02653db24fea9e8c5,Mariam Diallo,F,1988-11-06,37,35-44,Benin,Cotonou,Standard,Silver,2024-04-08,268,Travel Agency,38,34,1,1,11,2024-11-11,2025-01-22,Web,ECONOMY,27.657894736842106,14565.470000000001,13785.470000000001,780.0,362.7755263157895,20.526315789473685,0.0263,0.8158,1,343,0,0,0,0,0,0,,,-0.625,5.0,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0170,f8f0ce1a2e5dec17980b07c6e8651f319d7f2b41e157fa47cb9a08f28d0bdc68,Jean Mensah,M,1968-10-21,57,55+,France,Paris,Business,Silver,2023-01-16,716,Mobile App,32,27,0,0,11,2024-11-14,2025-01-20,Travel Agency,ECONOMY,30.53125,10806.179999999998,10080.179999999998,726.0,315.00562499999995,22.6875,0.0,0.875,1,345,0,0,0,0,0,0,,,-0.9444444444444444,2.3333333333333335,11,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0171,7c7a0d1d80285f4848dcddfdb5edcc39588672b4af559dea6abf9e980f49cdbb,Fatou Ndiaye,M,1980-07-13,45,45-54,France,Paris,Standard,Gold,2024-04-07,269,Travel Agency,31,21,1,0,11,2024-11-07,2025-01-22,Travel Agency,ECONOMY,32.516129032258064,14352.810000000001,13818.810000000001,534.0,445.7680645161291,17.225806451612904,0.0323,0.7419,1,343,0,0,0,0,0,0,,,-0.6,5.0,5,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0172,d10c9be26e5df2d6851fdedd8b889b4ca5b480316f28bd8fdb184f59ef0aacc2,Awa Amani,M,1982-07-06,43,35-44,Benin,Cotonou,Standard,None,2024-08-08,146,Mobile App,48,39,2,1,11,2024-11-10,2025-01-27,Web,ECONOMY,28.833333333333332,22813.33,21745.329999999998,1068.0,453.0277083333333,22.25,0.0417,0.8542,1,338,0,0,0,0,0,0,,,-0.6071428571428571,2.857142857142857,19,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0173,235da318a7472d9b432732b31d08f5fb551b8d08183cd85b1456a25978d90708,Bintou Kone,M,1999-02-18,26,25-34,Senegal,Dakar,Business,None,2023-08-28,492,Travel Agency,30,25,2,2,9,2024-11-14,2025-01-16,Corporate Desk,ECONOMY,34.46666666666667,9988.45,9502.45,486.0,316.74833333333333,16.2,0.0667,0.7,1,349,0,0,0,0,0,0,,,-0.8888888888888888,2.5,10,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0174,cdfe94204e0cee5e1686a0469e581c6cf98ba0b78869708757693e6ff35e658e,Awa Ouattara,M,1978-05-19,47,45-54,France,Paris,Business,Explorer,2023-03-31,642,Travel Agency,29,23,0,1,11,2024-11-14,2025-01-14,Mobile App,ECONOMY,32.93103448275862,10281.94,9723.94,558.0,335.30827586206897,19.24137931034483,0.0,0.8966,1,351,0,0,0,0,0,0,,,-0.791625,2.4,10,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0175,eec93556bb8c672cf99af98b0ffebf54443be0c996c025b07e2d86b319fc2788,Yao Ouattara,M,1998-06-16,27,25-34,Côte d'Ivoire,Yamoussoukro,Standard,None,2023-07-16,535,Web,28,24,0,1,10,2024-11-11,2025-01-19,Web,ECONOMY,31.928571428571427,10137.15,9567.15,570.0,341.68392857142857,20.357142857142858,0.0,0.8214,1,346,0,0,0,0,0,0,,,-0.8,2.5,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0176,e5beb8adc1746bfd81cb45c0b1dd0f0982b2c2923d8ffdd7eb06042bb70b570c,Serge Mensah,M,1987-07-25,38,35-44,Ghana,Accra,Standard,Gold,2024-05-20,226,Travel Agency,43,36,1,1,12,2024-11-10,2025-01-22,Travel Agency,ECONOMY,32.81395348837209,17433.52,16623.519999999997,810.0,386.59348837209296,18.837209302325583,0.0233,0.7442,1,343,0,0,0,0,0,0,,,-0.5833333333333334,3.6,18,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0177,11c4faac0cf841c323e863d0eb464412208f789bbfbedecab1c7717015cb289c,Jean Kone,F,1974-06-20,51,45-54,Côte d'Ivoire,Abidjan,Standard,Explorer,2023-01-22,710,Web,26,20,3,0,10,2024-11-02,2025-01-19,Corporate Desk,ECONOMY,27.0,9183.389999999998,8589.39,594.0,330.3611538461538,22.846153846153847,0.1154,0.7692,1,346,0,0,0,0,0,0,,,-0.6666000000000001,5.0,8,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0178,7e41a91083ac9f6301f8eb6da134e25a54c6e1ec1904dbdcdcb38856ce042f9f,Yao Ndiaye,M,1978-05-25,47,45-54,Côte d'Ivoire,Bouaké,Standard,Gold,2024-08-30,124,Mobile App,25,22,0,0,9,2024-11-16,2025-01-23,Corporate Desk,ECONOMY,29.04,9369.52,8883.52,486.0,355.3408,19.44,0.0,0.8,1,342,0,0,0,0,0,0,,,-0.125,4.25,8,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0179,67758795f5a443d62f06600575d5099f7a163b8e15a62c03a3ab86e5925b5929,Awa Amani,F,1976-07-03,49,45-54,Senegal,Dakar,Budget,Explorer,2024-04-14,262,Corporate Desk,39,32,1,2,10,2024-11-10,2025-01-25,Web,ECONOMY,30.46153846153846,13961.900000000001,13325.900000000001,636.0,341.6897435897436,16.307692307692307,0.0256,0.6154,1,340,0,0,0,0,0,0,,,-0.5833333333333334,2.8333333333333335,7,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0180,584da61e20a72634e30cee06eeb16098e057414a1c6dd1c2fa47650127fab5e4,Didier Ouattara,F,1970-05-11,55,55+,Côte d'Ivoire,Yamoussoukro,Standard,None,2024-11-16,46,Corporate Desk,39,30,2,2,11,2024-11-04,2025-01-24,Corporate Desk,ECONOMY,28.692307692307693,19946.630000000005,19112.63000000001,834.0,490.0674358974361,21.384615384615383,0.0513,0.7949,1,341,0,0,0,0,0,0,,,-0.42857142857142855,4.5,8,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0181,b961160d159dfd28e3c74e4f5e5c7677c7055d20049ec8b4c5861bdfeac6064b,Nadia Diallo,M,1980-12-08,45,45-54,Ghana,Accra,Budget,None,2023-12-27,371,Web,47,42,1,0,12,2024-11-05,2025-01-25,Corporate Desk,ECONOMY,31.425531914893618,17651.540000000005,16595.54,1056.0,353.0965957446809,22.46808510638298,0.0213,0.8298,1,340,0,0,0,0,0,0,,,-0.6666666666666666,3.25,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0182,a9799f05bbc4a5d0bc9f771355f3be229489e8c45d36da9982ff754e1cf9663a,Awa Konan,M,1997-12-24,28,25-34,France,Paris,Budget,None,2023-01-06,726,Mobile App,42,32,2,0,12,2024-11-11,2025-01-23,Travel Agency,ECONOMY,30.857142857142858,13496.28,12590.28,906.0,299.7685714285714,21.571428571428573,0.0476,0.8571,1,342,0,0,0,0,0,0,,,-1.0,2.0,9,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0183,818691c09f930f792c0619fb3984c7130e70c0c1ef4e537c684aa58e43956a22,Serge Mensah,M,1971-08-11,54,45-54,Benin,Cotonou,Standard,None,2024-05-07,239,Corporate Desk,37,27,2,3,11,2024-11-03,2025-01-19,Web,ECONOMY,33.75675675675676,11076.32,10272.320000000002,804.0,277.63027027027033,21.72972972972973,0.0541,0.7838,1,346,0,0,0,0,0,0,,,-0.42857142857142855,2.934,11,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0184,af911b5394446ae57439441b463b3428ed7da62c8dd7b37172a35bce37f27bdd,Nadia Kouassi,F,1965-08-23,60,55+,Ghana,Accra,Business,None,2023-08-14,506,Web,38,29,1,1,12,2024-11-10,2025-01-22,Web,ECONOMY,29.31578947368421,12809.08,11879.08,930.0,312.6073684210526,24.473684210526315,0.0263,0.9211,1,343,0,0,0,0,0,0,,,-0.4,3.1666666666666665,11,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0185,fb7076044fc1483dd1183cb785d2fe88dbeed9685f8e16ed38c22db271f6efdf,Jean Diallo,M,1971-07-27,54,45-54,France,Paris,Standard,Explorer,2023-12-14,384,Travel Agency,49,37,3,0,12,2024-11-03,2025-01-26,Mobile App,ECONOMY,33.0,19376.080000000005,18566.080000000005,810.0,378.8995918367348,16.53061224489796,0.0612,0.7347,1,339,0,0,0,0,0,0,,,-0.5555333333333333,3.0,25,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0186,a2c381ae8ef65e4de62123dac0c9a236e9c43483b7065f7aa389d5ca1058459b,Nadia Traore,M,1974-06-08,51,45-54,Ghana,Accra,Budget,Explorer,2023-05-29,583,Corporate Desk,38,30,2,2,12,2024-11-13,2025-01-23,Corporate Desk,ECONOMY,33.73684210526316,14640.589999999998,13830.59,810.0,363.9628947368421,21.31578947368421,0.0526,0.8158,1,342,0,0,0,0,0,0,,,-0.7272727272727273,3.6666666666666665,16,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0187,7a0ca5ba6378201782d580c21f1e0bd3b42ec77f4297f279af9546be7c49f08f,Fatou Ouattara,M,1980-03-01,45,45-54,Ghana,Accra,Standard,None,2023-06-21,560,Travel Agency,40,31,2,2,12,2024-11-16,2025-01-28,Mobile App,ECONOMY,29.7,14188.440000000002,13348.440000000002,840.0,333.71100000000007,21.0,0.05,0.75,1,337,0,0,0,0,0,0,,,-0.38883333333333336,3.5625,20,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0188,ac5d1095039fa5d03de3ff256e211592e2dcb8240a671e532b5cdb5138b8c760,Koffi Amani,M,1995-02-05,30,25-34,Nigeria,Lagos,Standard,Silver,2023-08-05,515,Corporate Desk,31,20,1,0,11,2024-11-11,2025-01-26,Mobile App,ECONOMY,26.774193548387096,11476.5,10834.5,642.0,349.5,20.70967741935484,0.0323,0.8065,1,339,0,0,0,0,0,0,,,-0.5454545454545454,4.25,13,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0189,cdbc242d6dc4a090cdffb7e3cd4a74878701c91a72f0dd62701145d23b43ad56,Koffi Mensah,F,1988-07-09,37,35-44,Senegal,Dakar,Premium,None,2023-10-24,435,Corporate Desk,40,30,1,0,11,2024-11-09,2025-01-21,Mobile App,ECONOMY,32.15,17318.66,16478.66,840.0,411.9665,21.0,0.025,0.775,1,344,0,0,0,0,0,0,,,-0.7777777777777778,2.3333333333333335,12,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0190,87ddd75307345ee5969b622a3d328890c6a6982288e1ef85bdc9edc73a6e3381,Awa Mensah,F,1966-08-26,59,55+,Ghana,Accra,Standard,Explorer,2024-06-23,192,Travel Agency,44,35,1,3,12,2024-11-21,2025-01-25,Web,ECONOMY,29.90909090909091,14396.540000000003,13442.54,954.0,305.5122727272728,21.681818181818183,0.0227,0.8864,1,340,0,0,0,0,0,0,,,-0.7647058823529411,4.0,23,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0191,1c911cb20dd2926637d29215e85be4a17e7afc40239e20407cf097241f11047b,Jean Ouattara,F,1991-04-09,34,25-34,Ghana,Accra,Budget,None,2023-08-24,496,Mobile App,41,29,4,1,12,2024-11-05,2025-01-15,Web,ECONOMY,32.73170731707317,13332.419999999998,12660.419999999998,672.0,308.79073170731704,16.390243902439025,0.0976,0.7073,1,350,0,0,0,0,0,0,,,-1.0,2.0,11,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0192,25bd5ac343be7de2c8d5892f3b54eee1c46f8c49c2f9c8a8d4ff49e8aae60465,Didier Traore,F,1996-05-06,29,25-34,Ghana,Accra,Budget,Silver,2024-10-05,88,Mobile App,39,26,2,2,12,2024-11-09,2025-01-20,Travel Agency,ECONOMY,27.76923076923077,13704.369999999999,13008.369999999999,696.0,333.5479487179487,17.846153846153847,0.0513,0.7436,1,345,0,0,0,0,0,0,,,-0.5555555555555556,4.333333333333333,11,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0193,b1b1cf337567036390e41b234774c0a61ebfda9982ea5e7694f367b6800797f9,Fatou Kouassi,F,1969-12-24,56,55+,France,Paris,Business,Gold,2024-06-14,201,Travel Agency,29,24,0,1,11,2024-11-08,2025-01-18,Corporate Desk,ECONOMY,32.96551724137931,12804.68,12072.68,732.0,416.2993103448276,25.24137931034483,0.0,0.8966,1,347,0,0,0,0,0,0,,,-0.75,5.0,10,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0194,8d1f725d1160064bc0835c1ecf8c29e096b7ece26c7ac18eaa3f476f42d11ddb,Fatou Kone,F,1965-07-25,60,55+,Senegal,Dakar,Budget,Silver,2023-09-12,477,Mobile App,35,25,3,3,12,2024-11-11,2025-01-17,Travel Agency,ECONOMY,30.82857142857143,19910.519999999997,19226.519999999997,684.0,549.3291428571428,19.542857142857144,0.0857,0.7429,1,348,0,0,0,0,0,0,,,-0.6944166666666667,3.6,19,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
CUST0195,d2230b5012af3953283c1abb8c886de3c3263c8d54ab56b12e73a7c6ddaf655f,Jean Konan,F,1988-10-20,37,35-44,France,Paris,Standard,Gold,2024-06-12,203,Web,45,30,0,1,12,2024-11-21,2025-01-21,Travel Agency,ECONOMY,29.933333333333334,15047.05,14027.05,1020.0,311.7122222222222,22.666666666666668,0.0,0.8444,1,344,0,0,0,0,0,0,,,-0.2692307692307692,3.9285714285714284,16,Très fidèle,High-value,Dormant,2026-05-25 09:39:38.779183,2026-05-25 11:30:19.12645+00
